"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_4239","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4239","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4239","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4240","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4240","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4240","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4240","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4240","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4240","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4240","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4241","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4241","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4241","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4241","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4241","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4241","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4241","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4242","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4242","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4242","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4242","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4242","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4242","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4242","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4243","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4243","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4243","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4243","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4243","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4243","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4243","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4244","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4244","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4244","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4244","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4244","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4244","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4244","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4245","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4245","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4245","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4245","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4245","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4245","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4245","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4246","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4246","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4246","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4246","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4246","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4246","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4246","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4247","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4247","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4247","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4247","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4247","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4247","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4247","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4248","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4248","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4248","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4248","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4248","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4248","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4248","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4249","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4249","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4249","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4249","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4249","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4249","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4249","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4250","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4250","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4250","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4250","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4250","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4250","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4250","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4251","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4251","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4251","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4251","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4251","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4251","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4251","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4252","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4252","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4252","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4252","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4252","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4252","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4252","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4253","group3","ortho_id",0,15430,2,63833,0,1,1,"Translation initiation factor 2"
"clust_4253","group1","ortho_id",0,3078,2,76185,0,1,1,"Translation initiation factor 2"
"clust_4253","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"Translation initiation factor 2"
"clust_4253","group4","ortho_id",0,2015,2,77248,0,1,1,"Translation initiation factor 2"
"clust_4253","group2","ortho_id",0,4787,2,74476,0,1,1,"Translation initiation factor 2"
"clust_4253","group6","ortho_id",0,9267,2,69996,0,1,1,"Translation initiation factor 2"
"clust_4253","group7","ortho_id",0,1438,2,77825,0,1,1,"Translation initiation factor 2"
"clust_4254","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4254","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4254","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4254","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4254","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4254","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4254","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4255","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4255","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4255","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4255","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4255","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4255","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4255","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4256","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4256","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4256","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4256","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4256","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4256","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4256","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4257","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4257","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4257","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4257","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4257","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4257","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4257","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4258","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4258","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4258","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4258","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4258","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4258","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4258","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4259","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4259","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4259","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4259","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4259","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4259","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4259","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4260","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4260","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4260","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4260","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4260","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4260","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4260","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4261","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4261","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4261","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4261","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4261","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4261","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4261","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4262","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4262","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4262","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4262","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4262","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4262","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4262","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4263","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4263","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4263","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4263","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4263","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4263","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4263","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4264","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4264","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4264","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4264","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4264","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4264","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4264","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4265","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4265","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4265","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4265","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4265","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4265","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4265","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4266","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4266","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4266","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4266","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4266","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4266","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4266","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4267","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"Preprotein translocase subunit SecG (TC 3.A.5.1.1)"
"clust_4267","group7","ortho_id",0,1438,2,77825,0,1,1,"Preprotein translocase subunit SecG (TC 3.A.5.1.1)"
"clust_4267","group6","ortho_id",0,9267,2,69996,0,1,1,"Preprotein translocase subunit SecG (TC 3.A.5.1.1)"
"clust_4267","group4","ortho_id",0,2015,2,77248,0,1,1,"Preprotein translocase subunit SecG (TC 3.A.5.1.1)"
"clust_4267","group3","ortho_id",0,15430,2,63833,0,1,1,"Preprotein translocase subunit SecG (TC 3.A.5.1.1)"
"clust_4267","group1","ortho_id",0,3078,2,76185,0,1,1,"Preprotein translocase subunit SecG (TC 3.A.5.1.1)"
"clust_4267","group2","ortho_id",0,4787,2,74476,0,1,1,"Preprotein translocase subunit SecG (TC 3.A.5.1.1)"
"clust_4268","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4268","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4268","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4268","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4268","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4268","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4268","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4269","group7","ortho_id",0,1438,2,77825,0,1,1,"LPXTG-motif protein cell wall anchor domain protein"
"clust_4269","group2","ortho_id",0,4787,2,74476,0,1,1,"LPXTG-motif protein cell wall anchor domain protein"
"clust_4269","group3","ortho_id",0,15430,2,63833,0,1,1,"LPXTG-motif protein cell wall anchor domain protein"
"clust_4269","group6","ortho_id",0,9267,2,69996,0,1,1,"LPXTG-motif protein cell wall anchor domain protein"
"clust_4269","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"LPXTG-motif protein cell wall anchor domain protein"
"clust_4269","group1","ortho_id",0,3078,2,76185,0,1,1,"LPXTG-motif protein cell wall anchor domain protein"
"clust_4269","group4","ortho_id",0,2015,2,77248,0,1,1,"LPXTG-motif protein cell wall anchor domain protein"
"clust_4270","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4270","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4270","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4270","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4270","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4270","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4270","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4271","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4271","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4271","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4271","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4271","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
"clust_4271","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4271","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4272","group3","ortho_id",0,15430,2,63833,0,1,1,"hypothetical protein"
"clust_4272","group1","ortho_id",0,3078,2,76185,0,1,1,"hypothetical protein"
"clust_4272","group7","ortho_id",0,1438,2,77825,0,1,1,"hypothetical protein"
"clust_4272","group2","ortho_id",0,4787,2,74476,0,1,1,"hypothetical protein"
"clust_4272","group6","ortho_id",0,9267,2,69996,0,1,1,"hypothetical protein"
"clust_4272","group5","ortho_id",2,43248,0,36015,Inf,0.504159407659405,1,"hypothetical protein"
"clust_4272","group4","ortho_id",0,2015,2,77248,0,1,1,"hypothetical protein"
