short_id	genome_name	accession	annotation	feature_type	na_feature_id	locus_tag	gene	product	ec_number	ec_name	figfam_id	go_id	go_term	pathway_id	pathway_name	ortho_id	id_short
fid|52548411|locus|VBIGarVag171052_0073	Gardnerella vaginalis 41V	AEJE01000004	PATRIC	CDS	52548411	VBIGarVag171052_0073	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_3489	GV11
fid|52548411|locus|VBIGarVag171052_0073	Gardnerella vaginalis 41V	AEJE01000004	PATRIC	CDS	52548411	VBIGarVag171052_0073	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_3489	GV11
fid|52548456|locus|VBIGarVag171052_0094	Gardnerella vaginalis 41V	AEJE01000006	PATRIC	CDS	52548456	VBIGarVag171052_0094	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3490	GV11
fid|52548541|locus|VBIGarVag171052_0135	Gardnerella vaginalis 41V	AEJE01000007	PATRIC	CDS	52548541	VBIGarVag171052_0135	NA	RecX-like protein	NA	NA	FIG01315583	NA	NA	NA	NA	clust_3491	GV11
fid|52548731|locus|VBIGarVag171052_0221	Gardnerella vaginalis 41V	AEJE01000015	PATRIC	CDS	52548731	VBIGarVag171052_0221	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3493	GV11
fid|52548734|locus|VBIGarVag171052_0222	Gardnerella vaginalis 41V	AEJE01000016	PATRIC	CDS	52548734	VBIGarVag171052_0222	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3494	GV11
fid|52548814|locus|VBIGarVag171052_0260	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548814	VBIGarVag171052_0260	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides.	FIG00010310	GO:0006281	DNA repair	790	Folate biosynthesis	clust_3495	GV11
fid|52548814|locus|VBIGarVag171052_0260	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548814	VBIGarVag171052_0260	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides.	FIG00010310	GO:0006281	DNA repair	230	Purine metabolism	clust_3495	GV11
fid|52548814|locus|VBIGarVag171052_0260	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548814	VBIGarVag171052_0260	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides.	FIG00010310	GO:0003677	DNA binding	790	Folate biosynthesis	clust_3495	GV11
fid|52548814|locus|VBIGarVag171052_0260	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548814	VBIGarVag171052_0260	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides.	FIG00010310	GO:0003677	DNA binding	230	Purine metabolism	clust_3495	GV11
fid|52548814|locus|VBIGarVag171052_0260	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548814	VBIGarVag171052_0260	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides.	FIG00010310	GO:0005524	ATP binding	790	Folate biosynthesis	clust_3495	GV11
fid|52548814|locus|VBIGarVag171052_0260	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548814	VBIGarVag171052_0260	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides.	FIG00010310	GO:0005524	ATP binding	230	Purine metabolism	clust_3495	GV11
fid|52548814|locus|VBIGarVag171052_0260	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548814	VBIGarVag171052_0260	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides.	FIG00010310	GO:0004003	ATP-dependent DNA helicase activity	790	Folate biosynthesis	clust_3495	GV11
fid|52548814|locus|VBIGarVag171052_0260	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548814	VBIGarVag171052_0260	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides.	FIG00010310	GO:0004003	ATP-dependent DNA helicase activity	230	Purine metabolism	clust_3495	GV11
fid|52548816|locus|VBIGarVag171052_0261	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	52548816	VBIGarVag171052_0261	NA	FIG00669569: hypothetical protein	NA	NA	FIG00669568	NA	NA	NA	NA	clust_3496	GV11
fid|52548859|locus|VBIGarVag171052_0281	Gardnerella vaginalis 41V	AEJE01000019	PATRIC	CDS	52548859	VBIGarVag171052_0281	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3499	GV11
fid|52548984|locus|VBIGarVag171052_0340	Gardnerella vaginalis 41V	AEJE01000024	PATRIC	CDS	52548984	VBIGarVag171052_0340	NA	FIG00672036: hypothetical protein	NA	NA	FIG00672035	NA	NA	NA	NA	clust_3502	GV11
fid|52549000|locus|VBIGarVag171052_0348	Gardnerella vaginalis 41V	AEJE01000024	PATRIC	CDS	52549000	VBIGarVag171052_0348	NA	Putative homoserine kinase type II, PnuC-associated, THI-regulated branch	NA	NA	FIG01362121	NA	NA	NA	NA	clust_3503	GV11
fid|52549018|locus|VBIGarVag171052_0356	Gardnerella vaginalis 41V	AEJE01000024	PATRIC	CDS	52549018	VBIGarVag171052_0356	NA	Sortase A, LPXTG specific	NA	NA	FIG00007328	NA	NA	NA	NA	clust_3504	GV11
fid|52549048|locus|VBIGarVag171052_0371	Gardnerella vaginalis 41V	AEJE01000024	PATRIC	CDS	52549048	VBIGarVag171052_0371	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3505	GV11
fid|52549142|locus|VBIGarVag171052_0415	Gardnerella vaginalis 41V	AEJE01000026	PATRIC	CDS	52549142	VBIGarVag171052_0415	NA	Lysine-specific permease	NA	NA	FIG00003013	NA	NA	NA	NA	clust_3506	GV11
fid|52549426|locus|VBIGarVag171052_0547	Gardnerella vaginalis 41V	AEJE01000034	PATRIC	CDS	52549426	VBIGarVag171052_0547	NA	FIG00672405: hypothetical protein	NA	NA	FIG00672403	NA	NA	NA	NA	clust_3510	GV11
fid|52549481|locus|VBIGarVag171052_0573	Gardnerella vaginalis 41V	AEJE01000037	PATRIC	CDS	52549481	VBIGarVag171052_0573	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3512	GV11
fid|52549579|locus|VBIGarVag171052_0619	Gardnerella vaginalis 41V	AEJE01000040	PATRIC	CDS	52549579	VBIGarVag171052_0619	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3514	GV11
fid|52549628|locus|VBIGarVag171052_0642	Gardnerella vaginalis 41V	AEJE01000041	PATRIC	CDS	52549628	VBIGarVag171052_0642	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3516	GV11
fid|52549991|locus|VBIGarVag171052_0816	Gardnerella vaginalis 41V	AEJE01000050	PATRIC	CDS	52549991	VBIGarVag171052_0816	NA	probable aminotransferase	NA	NA	FIG00672033	NA	NA	NA	NA	clust_3520	GV11
fid|52550220|locus|VBIGarVag171052_0925	Gardnerella vaginalis 41V	AEJE01000053	PATRIC	CDS	52550220	VBIGarVag171052_0925	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005524	ATP binding	NA	NA	clust_3524	GV11
fid|52550220|locus|VBIGarVag171052_0925	Gardnerella vaginalis 41V	AEJE01000053	PATRIC	CDS	52550220	VBIGarVag171052_0925	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0051276	chromosome organization and biogenesis	NA	NA	clust_3524	GV11
fid|52550220|locus|VBIGarVag171052_0925	Gardnerella vaginalis 41V	AEJE01000053	PATRIC	CDS	52550220	VBIGarVag171052_0925	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005694	chromosome	NA	NA	clust_3524	GV11
fid|52550365|locus|VBIGarVag171052_0992	Gardnerella vaginalis 41V	AEJE01000057	PATRIC	CDS	52550365	VBIGarVag171052_0992	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3527	GV11
fid|52550365|locus|VBIGarVag171052_0992	Gardnerella vaginalis 41V	AEJE01000057	PATRIC	CDS	52550365	VBIGarVag171052_0992	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3527	GV11
fid|52550365|locus|VBIGarVag171052_0992	Gardnerella vaginalis 41V	AEJE01000057	PATRIC	CDS	52550365	VBIGarVag171052_0992	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3527	GV11
fid|52550365|locus|VBIGarVag171052_0992	Gardnerella vaginalis 41V	AEJE01000057	PATRIC	CDS	52550365	VBIGarVag171052_0992	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3527	GV11
fid|52550451|locus|VBIGarVag171052_1034	Gardnerella vaginalis 41V	AEJE01000059	PATRIC	CDS	52550451	VBIGarVag171052_1034	NA	FIG00672052: hypothetical protein	NA	NA	FIG00672051	NA	NA	NA	NA	clust_3529	GV11
fid|52550547|locus|VBIGarVag171052_1078	Gardnerella vaginalis 41V	AEJE01000065	PATRIC	CDS	52550547	VBIGarVag171052_1078	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005694	chromosome	NA	NA	clust_3531	GV11
fid|52550547|locus|VBIGarVag171052_1078	Gardnerella vaginalis 41V	AEJE01000065	PATRIC	CDS	52550547	VBIGarVag171052_1078	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0051276	chromosome organization and biogenesis	NA	NA	clust_3531	GV11
fid|52550547|locus|VBIGarVag171052_1078	Gardnerella vaginalis 41V	AEJE01000065	PATRIC	CDS	52550547	VBIGarVag171052_1078	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005524	ATP binding	NA	NA	clust_3531	GV11
fid|52550591|locus|VBIGarVag171052_1100	Gardnerella vaginalis 41V	AEJE01000065	PATRIC	CDS	52550591	VBIGarVag171052_1100	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3532	GV11
fid|52550771|locus|VBIGarVag171052_1181	Gardnerella vaginalis 41V	AEJE01000067	PATRIC	CDS	52550771	VBIGarVag171052_1181	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3534	GV11
fid|52550922|locus|VBIGarVag171052_1247	Gardnerella vaginalis 41V	AEJE01000070	PATRIC	CDS	52550922	VBIGarVag171052_1247	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3538	GV11
fid|52550932|locus|VBIGarVag171052_1252	Gardnerella vaginalis 41V	AEJE01000070	PATRIC	CDS	52550932	VBIGarVag171052_1252	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3540	GV11
fid|85494230|locus|VBIGarVag247323_0066	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494230	VBIGarVag247323_0066	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3546	GV01
fid|85494282|locus|VBIGarVag247323_0091	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494282	VBIGarVag247323_0091	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3549	GV01
fid|85494885|locus|VBIGarVag247323_0373	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85494885	VBIGarVag247323_0373	NA	ABC-type amino acid transport system, permease component	NA	NA	FIG00782350	NA	NA	NA	NA	clust_3554	GV01
fid|85495229|locus|VBIGarVag247323_0542	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495229	VBIGarVag247323_0542	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_3557	GV01
fid|85495229|locus|VBIGarVag247323_0542	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495229	VBIGarVag247323_0542	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_3557	GV01
fid|85495229|locus|VBIGarVag247323_0542	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495229	VBIGarVag247323_0542	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_3557	GV01
fid|85495324|locus|VBIGarVag247323_0588	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495324	VBIGarVag247323_0588	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0006413	translational initiation	NA	NA	clust_3558	GV01
fid|85495324|locus|VBIGarVag247323_0588	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495324	VBIGarVag247323_0588	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0006412	translation	NA	NA	clust_3558	GV01
fid|85495324|locus|VBIGarVag247323_0588	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495324	VBIGarVag247323_0588	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0003743	translation initiation factor activity	NA	NA	clust_3558	GV01
fid|85495324|locus|VBIGarVag247323_0588	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495324	VBIGarVag247323_0588	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0005525	GTP binding	NA	NA	clust_3558	GV01
fid|85496294|locus|VBIGarVag247323_1048	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496294	VBIGarVag247323_1048	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3571	GV01
fid|85496294|locus|VBIGarVag247323_1048	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496294	VBIGarVag247323_1048	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3571	GV01
fid|85496294|locus|VBIGarVag247323_1048	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496294	VBIGarVag247323_1048	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3571	GV01
fid|85496294|locus|VBIGarVag247323_1048	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496294	VBIGarVag247323_1048	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3571	GV01
fid|85496387|locus|VBIGarVag247323_1093	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496387	VBIGarVag247323_1093	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3573	GV01
fid|85496490|locus|VBIGarVag247323_1144	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496490	VBIGarVag247323_1144	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3575	GV01
fid|184006517|locus|VBIGarVag272169_0119	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006517	VBIGarVag272169_0119	NA	Type III restriction-modification system methylation subunit (EC 2.1.1.72)	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	FIG00005727	NA	NA	NA	NA	clust_3580	GV35
fid|184006519|locus|VBIGarVag272169_0120	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006519	VBIGarVag272169_0120	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3581	GV35
fid|184006523|locus|VBIGarVag272169_0122	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006523	VBIGarVag272169_0122	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3583	GV35
fid|184006709|locus|VBIGarVag272169_0213	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006709	VBIGarVag272169_0213	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_3585	GV35
fid|184006709|locus|VBIGarVag272169_0213	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006709	VBIGarVag272169_0213	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_3585	GV35
fid|184006709|locus|VBIGarVag272169_0213	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006709	VBIGarVag272169_0213	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_3585	GV35
fid|184007372|locus|VBIGarVag272169_0522	Gardnerella vaginalis JCP8522	ATJE01000032	PATRIC	CDS	184007372	VBIGarVag272169_0522	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3595	GV35
fid|184007998|locus|VBIGarVag272169_0800	Gardnerella vaginalis JCP8522	ATJE01000074	PATRIC	CDS	184007998	VBIGarVag272169_0800	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3601	GV35
fid|184008417|locus|VBIGarVag272169_0974	Gardnerella vaginalis JCP8522	ATJE01000123	PATRIC	CDS	184008417	VBIGarVag272169_0974	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3606	GV35
fid|184008417|locus|VBIGarVag272169_0974	Gardnerella vaginalis JCP8522	ATJE01000123	PATRIC	CDS	184008417	VBIGarVag272169_0974	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3606	GV35
fid|184008417|locus|VBIGarVag272169_0974	Gardnerella vaginalis JCP8522	ATJE01000123	PATRIC	CDS	184008417	VBIGarVag272169_0974	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3606	GV35
fid|184008417|locus|VBIGarVag272169_0974	Gardnerella vaginalis JCP8522	ATJE01000123	PATRIC	CDS	184008417	VBIGarVag272169_0974	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3606	GV35
fid|184008452|locus|VBIGarVag272169_0989	Gardnerella vaginalis JCP8522	ATJE01000128	PATRIC	CDS	184008452	VBIGarVag272169_0989	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3611	GV35
fid|184008476|locus|VBIGarVag272169_0998	Gardnerella vaginalis JCP8522	ATJE01000134	PATRIC	CDS	184008476	VBIGarVag272169_0998	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0006605	protein targeting	NA	NA	clust_3612	GV35
fid|184008476|locus|VBIGarVag272169_0998	Gardnerella vaginalis JCP8522	ATJE01000134	PATRIC	CDS	184008476	VBIGarVag272169_0998	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0016020	membrane	NA	NA	clust_3612	GV35
fid|184008476|locus|VBIGarVag272169_0998	Gardnerella vaginalis JCP8522	ATJE01000134	PATRIC	CDS	184008476	VBIGarVag272169_0998	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0006614	SRP-dependent cotranslational protein targeting to membrane	NA	NA	clust_3612	GV35
fid|184008476|locus|VBIGarVag272169_0998	Gardnerella vaginalis JCP8522	ATJE01000134	PATRIC	CDS	184008476	VBIGarVag272169_0998	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0003723	RNA binding	NA	NA	clust_3612	GV35
fid|184008476|locus|VBIGarVag272169_0998	Gardnerella vaginalis JCP8522	ATJE01000134	PATRIC	CDS	184008476	VBIGarVag272169_0998	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0005525	GTP binding	NA	NA	clust_3612	GV35
fid|184008637|locus|VBIGarVag272169_1069	Gardnerella vaginalis JCP8522	ATJE01000153	PATRIC	CDS	184008637	VBIGarVag272169_1069	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3615	GV35
fid|184008710|locus|VBIGarVag272169_1101	Gardnerella vaginalis JCP8522	ATJE01000162	PATRIC	CDS	184008710	VBIGarVag272169_1101	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3616	GV35
fid|55259273|locus|VBIGarVag169280_0065	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259273	VBIGarVag169280_0065	NA	DNA-cytosine methyltransferase (EC 2.1.1.37)	2.1.1.37	DNA (cytosine-5-)-methyltransferase	FIG00003334	NA	NA	270	Cysteine and methionine metabolism	clust_3623	GV09
fid|55259373|locus|VBIGarVag169280_0113	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259373	VBIGarVag169280_0113	NA	FIG00672187: hypothetical protein	NA	NA	FIG00672186	NA	NA	NA	NA	clust_3624	GV09
fid|55259655|locus|VBIGarVag169280_0245	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	55259655	VBIGarVag169280_0245	NA	FIG00672369: hypothetical protein	NA	NA	FIG01733518	NA	NA	NA	NA	clust_3629	GV09
fid|55259692|locus|VBIGarVag169280_0263	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	55259692	VBIGarVag169280_0263	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3630	GV09
fid|55259708|locus|VBIGarVag169280_0271	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	55259708	VBIGarVag169280_0271	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3631	GV09
fid|55259708|locus|VBIGarVag169280_0271	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	55259708	VBIGarVag169280_0271	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3631	GV09
fid|55259708|locus|VBIGarVag169280_0271	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	55259708	VBIGarVag169280_0271	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3631	GV09
fid|55259708|locus|VBIGarVag169280_0271	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	55259708	VBIGarVag169280_0271	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3631	GV09
fid|55259869|locus|VBIGarVag169280_0351	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55259869	VBIGarVag169280_0351	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3637	GV09
fid|55259879|locus|VBIGarVag169280_0356	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55259879	VBIGarVag169280_0356	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3640	GV09
fid|55259927|locus|VBIGarVag169280_0380	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55259927	VBIGarVag169280_0380	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3642	GV09
fid|55259970|locus|VBIGarVag169280_0400	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55259970	VBIGarVag169280_0400	NA	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	NA	NA	FIG00035268	NA	NA	NA	NA	clust_3644	GV09
fid|55260232|locus|VBIGarVag169280_0525	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55260232	VBIGarVag169280_0525	NA	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	3.4.16.4	Serine-type D-Ala-D-Ala carboxypeptidase	FIG00561498	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	550	Peptidoglycan biosynthesis	clust_3647	GV09
fid|55260427|locus|VBIGarVag169280_0619	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55260427	VBIGarVag169280_0619	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3650	GV09
fid|55260510|locus|VBIGarVag169280_0658	Gardnerella vaginalis 315-A	AFDI01000007	PATRIC	CDS	55260510	VBIGarVag169280_0658	NA	FIG00672278: hypothetical protein	NA	NA	FIG00672277	NA	NA	NA	NA	clust_3651	GV09
fid|55260521|locus|VBIGarVag169280_0663	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260521	VBIGarVag169280_0663	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3652	GV09
fid|55261031|locus|VBIGarVag169280_0912	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55261031	VBIGarVag169280_0912	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_3657	GV09
fid|55261031|locus|VBIGarVag169280_0912	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55261031	VBIGarVag169280_0912	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_3657	GV09
fid|55261031|locus|VBIGarVag169280_0912	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55261031	VBIGarVag169280_0912	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_3657	GV09
fid|55261295|locus|VBIGarVag169280_1037	Gardnerella vaginalis 315-A	AFDI01000009	PATRIC	CDS	55261295	VBIGarVag169280_1037	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3661	GV09
